MatchID,DateOfMatch,Fullback,RightWinger,OutsideCentre,InsideCentre,LeftWinger,FlyHalf,ScrumHalf,LooseHeadProp,Hooker,TightHeadProp,SecondRow4,SecondRow5,BlindSideFlanker,OpensideFlanker,Number8,Replacement1,Replacement2,Replacement3,Replacement4,Replacement5,Replacement6,Replacement7,Replacement8,MatchesID
3552,20/12/1998,Jim Mallinder ,Matt Moore,Barrie-Jon Mather,Chris Yates,Steve Hanley,Shane Howarth,Richard Smith,Phil Winstanley,Phil Greening,Duncan Bell,Simon Raiwalui,Dave Baldwin,Pete Anglesea,Pat Sanderson,Jan Machacek,Kevin Ellis,Jos Baxendell,Joe Shaw,Alex Sanderson,Chris Murphy,Danny Williamson,Steve Diamond,NULL,3547
3553,27/12/1998,Jim Mallinder ,Matt Moore,Barrie-Jon Mather,Chris Yates,Steve Hanley,Shane Howarth,Kevin Ellis,Phil Winstanley,Phil Greening,Duncan Bell,Simon Raiwalui,Dave Baldwin,Pete Anglesea,Pat Sanderson,Dion O'Cuinneagain,Paul Knight,Jos Baxendell,Joe Shaw,Alex Sanderson,Chris Murphy,Danny Williamson,Steve Diamond,NULL,3548
3554,02/01/1999,Jim Mallinder ,Matt Moore,Barrie-Jon Mather,Chris Yates,Steve Hanley,Shane Howarth,Richard Smith,Phil Winstanley,Phil Greening,Duncan Bell,Dave Baldwin,Chris Murphy,Simon Raiwalui,Pat Sanderson,Dion O'Cuinneagain,Paul Knight,Jos Baxendell,Joe Shaw,Alex Sanderson,Jan Machacek,Danny Williamson,Steve Diamond,NULL,3549
3555,05/01/1999,Jim Mallinder ,Matt Moore,Barrie-Jon Mather,Chris Yates,Steve Hanley,Shane Howarth,Richard Smith,Paul Smith,Steve Diamond,Duncan Bell,Simon Raiwalui,Chris Murphy,Dion O'Cuinneagain,Alex Sanderson,Jan Machacek,Kevin Ellis,Jos Baxendell,Joe Shaw,Pat Sanderson,Pete Anglesea,Danny Williamson,Phil Greening,Danny Williamson,3550
3556,09/01/1999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3551
3557,23/01/1999,Shane Howarth,Steve Davidson,Barrie-Jon Mather,Chris Yates,Steve Hanley,Jos Baxendell,Richard Smith,Phil Winstanley,Phil Greening,Duncan Bell,Simon Raiwalui,Chris Murphy,Pete Anglesea ,Alex Sanderson,Dion O'Cuinneagain,Paul Knight,Jim Mallinder,Matt Moore,Andy Morris,Andy Whittle,Danny Williamson,Steve Diamond,NULL,3552
3558,06/02/1999,Jim Mallinder,Chris Yates,Steve Davidson,Barrie-Jon Mather,Steve Hanley,Jos Baxendell,Richard Smith,Duncan Bell,Phil Greening,Dawie Theron,Simon Raiwalui,Chris Murphy,Pete Anglesea ,Alex Sanderson,Andy Morris,Paul Knight,David Rees,Joe Shaw,Pat Sanderson,Dave Baldwin,Phil Winstanley,Mike Armstrong,NULL,3553
3559,14/02/1999,Jim Mallinder ,David Rees,Jos Baxendell,Barrie-Jon Mather,Steve Hanley,Shane Howarth,Kevin Ellis,Duncan Bell,Phil Greening,Dawie Theron,Simon Raiwalui,Chris Murphy,Pete Anglesea,Alex Sanderson,Dion O'Cuinneagain,Richard Smith,Chris Yates,Joe Shaw,Andy Morris,Dave Baldwin,Phil Winstanley,Damien Geraghty,NULL,3554
3560,27/02/1999,Jim Mallinder ,David Rees,Jos Baxendell,Chris Yates,Steve Hanley,Shane Howarth,Kevin Ellis,Duncan Bell,Phil Greening,Dawie Theron,Simon Raiwalui,Chris Murphy,Pete Anglesea,Alex Sanderson,Dion O'Cuinneagain,Richard Smith,Joe Shaw,Barrie-Jon Mather,Pat Sanderson,Dave Baldwin,Phil Winstanley,Damien Geraghty,NULL,3555
3561,13/03/1999,Jim Mallinder ,David Rees,Jos Baxendell,Chris Yates,Steve Hanley,Shane Howarth,Kevin Ellis,Duncan Bell,Phil Greening,Dawie Theron,Simon Raiwalui,Chris Murphy,Pete Anglesea,Alex Sanderson,Dion O'Cuinneagain,Richard Smith,Joe Shaw,Barrie-Jon Mather,Pat Sanderson,Dave Baldwin,Phil Winstanley,Damien Geraghty,NULL,3556
3562,28/03/1999,Jim Mallinder ,Barrie-Jon Mather,Jos Baxendell,Chris Yates,Matt Moore,Shane Howarth,Richard Smith,Duncan Bell,Phil Greening,Dawie Theron,Simon Raiwalui,Chris Murphy,Pete Anglesea,Alex Sanderson,Dion O'Cuinneagain,Paul Knight,Joe Shaw,Steve Hanley,Andy Morris,Dave Baldwin,Phil Winstanley,Steve Diamond,NULL,3557
3563,03/04/1999,Jim Mallinder ,Matt Moore,Jos Baxendell,Chris Yates,Steve Hanley,Shane Howarth,Kevin Ellis,Duncan Bell,Phil Greening,Dawie Theron,Simon Raiwalui,Chris Murphy,Pete Anglesea,Alex Sanderson,Dion O'Cuinneagain,Richard Smith,Barrie-Jon Mather,Joe Shaw,Andy Morris,Dave Baldwin,Phil Winstanley,Steve Diamond,NULL,3558
3564,24/04/1999,Jim Mallinder ,Barrie-Jon Mather,Jos Baxendell,Chris Yates,Matt Moore,Shane Howarth,Richard Smith,Duncan Bell,Phil Greening,Dawie Theron,Simon Raiwalui,Chris Murphy,Pete Anglesea,Alex Sanderson,Dion O'Cuinneagain,Paul Knight,Simon Mills,Pat Sanderson,Paul Smith,Dave Baldwin,Phil Winstanley,Steve Diamond,NULL,3559
3565,01/05/1999,Jim Mallinder ,Barrie-Jon Mather,Jos Baxendell,Chris Yates,Matt Moore,Shane Howarth,Richard Smith,Duncan Bell,Phil Greening,Dawie Theron,Dave Baldwin,Chris Murphy,Pete Anglesea,Pat Sanderson,Andy Morris,Paul Knight,Dion O'Cuinneagain,Jan Machacek,Andy Whittle,Paul Smith,Phil Winstanley,Steve Diamond,NULL,3560
3566,08/05/1999,Jim Mallinder ,Barrie-Jon Mather,Jos Baxendell,Chris Yates,Matt Moore,Shane Howarth,Richard Smith,Duncan Bell,Steve Diamond,Dawie Theron,Dave Baldwin,Chris Murphy,Pete Anglesea,Alex Sanderson,Andy Morris,Paul Knight,Joe Shaw,Dion O'Cuinneagain,Pat Sanderson,Andy Whittle,Phil Winstanley,Mike Armstrong,Adam Eustace,3561
3584,11/09/1999,Jim Mallinder,Matt Moore,Barrie-Jon Mather,Andy Blyth,Steve Davidson,Jos Baxendell,Chris Saverimutto,Paul Smith,Steve Diamond,Danny Williamson,Andy Whittle,Dave Baldwin,Pete Anglesea,Alex Sanderson,Guy Manson-Bishop,Craig Turvey,Joe Shaw,Andy Morris,Janneman Brand,Chris Murphy,Phil Winstanley,Joe Clark,NULL,NULL
3585,25/09/1999,Jim Mallinder,Matt Moore,Barrie-Jon Mather,Andy Blyth,Steve Davidson,Jos Baxendell,Chris Saverimutto,Paul Smith,Steve Diamond,Dawie Theron,Dave Baldwin,Chris Murphy,Pete Anglesea,Alex Sanderson,Guy Manson-Bishop,Craig Turvey,Joe Shaw,Janneman Brand,Mark Tinnock,Phil Winstanley,Danny Williamson,Joe Clark,NULL,NULL
3586,02/10/1999,Jim Mallinder,Matt Moore,Barrie-Jon Mather,Andy Blyth,Steve Davidson,Jos Baxendell,Craig Turvey,Paul Smith,Steve Diamond,Dawie Theron,Dave Baldwin,Chris Murphy,Alex Sanderson,Janneman Brand,Guy Manson-Bishop,Chris Saverimutto,Joe Shaw,Andy Morris,Mark Tinnock,Duncan Bell,Phil Winstanley,Joe Clark,NULL,NULL
3587,10/10/1999,Jim Mallinder,Matt Moore,Barrie-Jon Mather,Andy Blyth,Joe Shaw,Jos Baxendell,Craig Turvey,Paul Smith,Steve Diamond,Dawie Theron,Dave Baldwin,Mark Tinnock,Alex Sanderson,Andy Morris,Guy Manson-Bishop,Chris Saverimutto,Paul Devlin,Pete Anglesea,Andy Whittle,Duncan Bell,Phil Winstanley,Joe Clark,NULL,NULL
3588,17/10/1999,Jim Mallinder,Matt Moore,Barrie-Jon Mather,Andy Blyth,Steve Davidson,Jos Baxendell,Craig Turvey,Paul Smith,Steve Diamond,Dawie Theron,Mark Tinnock,Dave Baldwin,Alex Sanderson,Andy Morris,Guy Manson-Bishop,Chris Saverimutto,Joe Shaw,Pete Anglesea,Andy Whittle,Duncan Bell,Phil Winstanley,Joe Clark,NULL,NULL
3589,29/10/1999,Jim Mallinder,Matt Moore,Barrie-Jon Mather,Andy Blyth,Steve Davidson,Jos Baxendell,Craig Turvey,Paul Smith,Steve Diamond,Dawie Theron,Mark Tinnock,Andy Whittle,Alex Sanderson,Pete Anglesea,Guy Manson-Bishop,Chris Saverimutto,Joe Shaw,Janneman Brand,Dave Baldwin,Duncan Bell,Phil Winstanley,Joe Clark,NULL,NULL
3590,05/11/1999,Joe Shaw,Matt Moore,Barrie-Jon Mather,Andy Blyth,Steve Davidson,Jos Baxendell,Craig Turvey,Duncan Bell,Phil Greening,Dawie Theron,Mark Tinnock,Andy Whittle,Pete Anglesea,Janneman Brand,Guy Manson-Bishop,Chris Saverimutto,Paul Devlin,Steve Diamond,Dave Baldwin,Paul Smith,Phil Winstanley,Joe Clark,NULL,NULL
3591,13/11/1999,Joe Shaw,Matt Moore,Jos Baxendell,Barrie-Jon Mather,Steve Davidson,Nicky Little,Craig Turvey,Duncan Bell,Phil Greening,Dawie Theron,Mark Tinnock,Andy Whittle,Alex Sanderson,Andy Morris,Janneman Brand,Chris Saverimutto,Paul Knight,Guy Manson-Bishop,Dave Baldwin,Paul Smith,Phil Winstanley,Joe Clark,NULL,NULL
3592,04/12/1999,Jim Mallinder,Matt Moore,Jos Baxendell,Barrie-Jon Mather,Steve Davidson,Nicky Little,Craig Turvey,Paul Smith,Joe Clark,Dawie Theron,Mark Tinnock,Andy Whittle,Alex Sanderson,Pete Anglesea,Guy Manson-Bishop,Chris Saverimutto,Paul Knight,Richard Wilks,Dave Baldwin,Duncan Bell,Phil Winstanley,Steve Diamond,NULL,NULL
3593,26/12/1999,Jim Mallinder,Matt Moore,Jos Baxendell,Andy Blyth,Steve Hanley,Nicky Little,Chris Saverimutto,Paul Smith,Phil Greening,Dawie Theron,Guy Manson-Bishop,Dave Baldwin,Pete Anglesea,Alex Sanderson,Andy Morris,Craig Turvey,Steve Davidson,Barrie-Jon Mather,Janneman Brand,Neil Fletcher,Duncan Bell,Joe Clark,NULL,NULL
3594,29/12/1999,Jim Mallinder,Matt Moore,Jos Baxendell,Barrie-Jon Mather,Steve Hanley,Nicky Little,Craig Turvey,Paul Smith,Phil Greening,Dawie Theron,Guy Manson-Bishop,Dave Baldwin,Pete Anglesea,Andy Morris,Janneman Brand,Chris Saverimutto,Steve Davidson,Andy Blyth,Richard Wilks,Neil Fletcher,Duncan Bell,Joe Clark,NULL,NULL
3595,23/01/2000,Jim Mallinder,Matt Moore,Jos Baxendell,Andy Blyth,Steve Hanley,Nicky Little,Chris Saverimutto,Paul Smith,Phil Greening,Dawie Theron,Guy Manson-Bishop,Neil Fletcher,Pete Anglesea,Andy Morris,Janneman Brand,Craig Turvey,Steve Davidson,Barrie-Jon Mather,Richard Wilks,Mark Tinnock,Duncan Bell,Joe Clark,NULL,NULL
3596,12/02/2000,Jim Mallinder,Steve Davidson,Jos Baxendell,Barrie-Jon Mather,Steve Hanley,Nicky Little,Craig Turvey,Paul Smith,Phil Greening,Dawie Theron,Guy Manson-Bishop,Neil Fletcher,Alex Sanderson,Andy Morris,Pete Anglesea,Chris Saverimutto,Joe Shaw,Andy Blyth,Richard Wilks,Mark Tinnock,Duncan Bell,Steve Diamond,NULL,NULL
3597,08/03/2000,Jim Mallinder,Steve Davidson,Jos Baxendell,Barrie-Jon Mather,Steve Hanley,Nicky Little,Craig Turvey,Paul Smith,Steve Diamond,Dawie Theron,Guy Manson-Bishop,Neil Fletcher,Alex Sanderson,Andy Morris,Pete Anglesea,Paul Knight,Andy Blyth,Richard Wilks,Dave Baldwin,Phil Winstanley,Duncan Bell,Joe Clark,NULL,NULL
3598,12/03/2000,Joe Shaw,Matt Moore,Steve Davidson,Andy Blyth,Steve Hanley,Nicky Little,Craig Turvey,Paul Smith,Joe Clark,Dawie Theron,Guy Manson-Bishop,Neil Fletcher,Alex Sanderson,Rob Appleyard,Pete Anglesea,Jos Baxendell,Paul Knight,Phil Winstanley,Mark Tinnock,Andy Morris,Duncan Bell,Richard Wilks,NULL,NULL
3599,25/03/2000,Jim Mallinder,Matt Moore,Jos Baxendell,Paul Devlin,Steve Davidson,Nicky Little,Craig Turvey,Paul Smith,Joe Clark,Dawie Theron,Mark Tinnock,Neil Fletcher,Alex Sanderson,Rob Appleyard,Pete Anglesea,Paul Knight,Richard Jones,Andy Morris,Guy Manson-Bishop,Phil Winstanley,Duncan Bell,Steve Diamond,NULL,NULL
3600,08/04/2000,Jim Mallinder,Matt Moore,Jos Baxendell,Barrie-Jon Mather,Steve Hanley,Nicky Little,Craig Turvey,Paul Smith,Joe Clark,Dawie Theron,Guy Manson-Bishop,Mark Tinnock,Alex Sanderson,Rob Appleyard,Pete Anglesea,Paul Knight,Steve Davidson,Andy Morris,Andy Whittle,Phil Winstanley,Duncan Bell,Steve Diamond,NULL,NULL
3601,15/04/2000,Jim Mallinder,Matt Moore,Jos Baxendell,Steve Davidson,Steve Hanley,Nicky Little,Craig Turvey,Paul Smith,Joe Clark,Dawie Theron,Guy Manson-Bishop,Mark Tinnock,Alex Sanderson,Rob Appleyard,Pete Anglesea,Paul Knight,Chris Saverimutto,Andy Whittle,Dave Baldwin,Phil Winstanley,Duncan Bell,Andy Morris,NULL,NULL
3602,22/04/2000,Jim Mallinder,Matt Moore,Jos Baxendell,Barrie-Jon Mather,Steve Hanley,Nicky Little,Craig Turvey,Paul Smith,Joe Clark,Dawie Theron,Guy Manson-Bishop,Mark Tinnock,Alex Sanderson,Rob Appleyard,Pete Anglesea,Paul Knight,Steve Davidson,Richard Wilks,Andy Whittle,Phil Winstanley,Duncan Bell,Steve Diamond,NULL,NULL
3603,30/04/2000,Steve Davidson,Matt Moore,Jos Baxendell,Paul Devlin,Steve Hanley,Nicky Little,Craig Turvey,Phil Winstanley,Joe Clark,Dawie Theron,Andy Whittle,Mark Tinnock,Alex Sanderson,Rob Appleyard,Guy Manson-Bishop,Dave Baldwin,Duncan Bell,Andy Morris,Richard Wilks,Richard Jones,Steve Diamond,Paul Knight,NULL,NULL
3604,06/05/2000,Jim Mallinder,Matt Moore,Jos Baxendell,Barrie-Jon Mather,Steve Hanley,Nicky Little,Craig Turvey,Duncan Bell,Steve Diamond,Dawie Theron,Guy Manson-Bishop,Andy Whittle,Alex Sanderson,Rob Appleyard,Pete Anglesea,Paul Knight,Richard Jones,Richard Wilks,Dave Baldwin,Mark Tinnock,Phil Winstanley,Joe Clark,NULL,NULL
3605,14/05/2000,Joe Shaw,Matt Moore,Barrie-Jon Mather,Richard Jones,Steve Hanley,Jos Baxendell,Paul Knight,Duncan Bell,Steve Diamond,Dawie Theron,Guy Manson-Bishop,Andy Whittle,Alex Sanderson,Rob Appleyard,Pete Anglesea,Craig Turvey,Paul Devlin,Richard Wilks,Dave Baldwin,Mark Tinnock,Phil Winstanley,Joe Clark,NULL,NULL
3727,02/09/2001,Jason Robinson,Mark Cueto,Martin Shaw,Dan Harris,Steve Hanley,Charlie Hodgson,Bryan Redpath,Kevin Yates,Bernard Jackman,Stuart Turner,Iain Fullarton,Scott Lines,Apollo Perelini,Stuart Pinkerton,Pete Anglesea,Jim Bramhall,Vaughan Going,Jos Baxendell,Richard Wilks,Alex Sanderson,Adam Black,Andy Titterrell,NULL,NULL
3740,02/09/2001,Jason Robinson,Mark Cueto,Martin Shaw,Dan Harris,Steve Hanley,Charlie Hodgson,Bryan Redpath,Kevin Yates,Bernard Jackman,Stuart Turner,Iain Fullarton,Scott Lines,Apollo Perelini,Stuart Pinkerton,Pete Anglesea,Jim Bramhall,Vaughan Going,Jos Baxendell,Richard Wilks,Alex Sanderson,Adam Black,Andy Titterrell,NULL,NULL
3741,08/09/2001,Jason Robinson,Mark Cueto,Martin Shaw,Dan Harris,Steve Hanley,Charlie Hodgson,Bryan Redpath,Kevin Yates,Andy Titterrell,Stuart Turner,Iain Fullarton,Scott Lines,Apollo Perelini,Stuart Pinkerton,Pete Anglesea,Jim Bramhall,Vaughan Going,Jos Baxendell,Richard Wilks,Alex Sanderson,Adam Black,Bernard Jackman,NULL,NULL
3728,08/09/2001,Jason Robinson,Mark Cueto,Martin Shaw,Dan Harris,Steve Hanley,Charlie Hodgson,Bryan Redpath,Kevin Yates,Andy Titterrell,Stuart Turner,Iain Fullarton,Scott Lines,Apollo Perelini,Stuart Pinkerton,Pete Anglesea,Jim Bramhall,Vaughan Going,Jos Baxendell,Richard Wilks,Alex Sanderson,Adam Black,Bernard Jackman,NULL,NULL
3729,16/09/2001,Jason Robinson,Mark Cueto,Martin Shaw,Dan Harris,Steve Hanley,Charlie Hodgson,Bryan Redpath,Kevin Yates,Andy Titterrell,Stuart Turner,Iain Fullarton,Scott Lines,Apollo Perelini,Stuart Pinkerton,Pete Anglesea,Jim Bramhall,Vaughan Going,Jos Baxendell,Richard Wilks,Alex Sanderson,Adam Black,Bernard Jackman,NULL,NULL
3730,22/09/2001,Jason Robinson,Steve Davidson,Martin Shaw,Dan Harris,Steve Hanley,Charlie Hodgson,Jim Bramhall,Kevin Yates,Andy Titterrell,Stuart Turner,Iain Fullarton,Scott Lines,Stuart Pinkerton,Alex Sanderson,Pete Anglesea,Alan Dickens,Vaughan Going,Jos Baxendell,Apollo Perelini,Mark Giacheri,Adam Black,Bernard Jackman,NULL,NULL
3731,13/10/2001,Vaughan Going,Mark Cueto,Jos Baxendell,Dan Harris,Jason Robinson,Charlie Hodgson,Bryan Redpath,Kevin Yates,Andy Titterrell,Stuart Turner,Iain Fullarton,Mark Giacheri,Apollo Perelini,Stuart Pinkerton,Pete Anglesea,Alan Dickens,Mel Deane,Martin Shaw,Richard Wilks,Scott Lines,Adam Black,Bernard Jackman,NULL,NULL
3732,20/10/2001,Vaughan Going,Mark Cueto,Martin Shaw,Steve Davidson,Steve Hanley,Charlie Hodgson,Bryan Redpath,Kevin Yates,Andy Titterrell,Stuart Turner,Iain Fullarton,Scott Lines,Apollo Perelini,Stuart Pinkerton,Pete Anglesea,Alan Dickens,Paul Devlin,Anthony Elliott,Richard Wilks,Mark Giacheri,Adam Black,Bernard Jackman,NULL,NULL
3733,11/11/2001,Vaughan Going,Mark Cueto,Martin Shaw,Mel Deane,Steve Hanley,Charlie Hodgson,Jim Bramhall,Kevin Yates,Andy Titterrell,Stuart Turner,Iain Fullarton,Scott Lines,Stuart Pinkerton,Alex Sanderson,Pete Anglesea,Alan Dickens,Jos Baxendell,Steve Davidson,Richard Wilks,Apollo Perelini,Adam Black,Charl Marais,NULL,NULL
3734,17/11/2001,Vaughan Going,Mark Cueto,Martin Shaw,Mel Deane,Steve Hanley,Jos Baxendell,Alan Dickens,Kevin Yates,Charl Marais,Stuart Turner,Dean Schofield,Scott Lines,Apollo Perelini,Stuart Pinkerton,Pete Anglesea,Jim Bramhall,Steve Davidson,Dan Harris,Richard Wilks,Phil Davies,Adam Black,Andy Titterrell,NULL,NULL
3735,25/11/2001,Vaughan Going,Mark Cueto,Jos Baxendell,Dan Harris,Steve Hanley,Charlie Hodgson,Alan Dickens,Kevin Yates,Andy Titterrell,Stuart Turner,Iain Fullarton,Scott Lines,Alex Sanderson,Stuart Pinkerton,Pete Anglesea,Jim Bramhall,Mel Deane,Steve Davidson,Richard Wilks,Apollo Perelini,Adam Black,Charl Marais,NULL,NULL
3736,01/12/2001,Jason Robinson,Mark Cueto,Jos Baxendell,Dan Harris,Steve Hanley,Charlie Hodgson,Alan Dickens,Kevin Yates,Charl Marais,Stuart Turner,Iain Fullarton,Scott Lines,Apollo Perelini,Stuart Pinkerton,Pete Anglesea,Jim Bramhall,Vaughan Going,Mel Deane,Richard Wilks,Phil Davies,Adam Black,Bernard Jackman,NULL,NULL
3737,08/12/2001,Jason Robinson,Mark Cueto,Jos Baxendell,Mel Deane,Steve Hanley,Charlie Hodgson,Bryan Redpath,Kevin Yates,Andy Titterrell,Stuart Turner,Iain Fullarton,Scott Lines,Apollo Perelini,Stuart Pinkerton,Pete Anglesea,Alan Dickens,Vaughan Going,Martin Shaw,Richard Wilks,Phil Davies,Adam Black,Charl Marais,NULL,NULL
3738,27/12/2001,Jason Robinson,Mark Cueto,Jos Baxendell,Mel Deane,Anthony Elliott,Charlie Hodgson,Bryan Redpath,Kevin Yates,Charl Marais,Stuart Turner,Iain Fullarton,Mark Giacheri,Scott Lines,Stuart Pinkerton,Alex Sanderson,Alan Dickens,Vaughan Going,Martin Shaw,Richard Wilks,Chris Jones,Adam Black,Andy Titterrell,NULL,NULL
3606,09/02/2002,Vaughan Going,Mark Cueto,Jason Robinson,Mel Deane,Steve Hanley,Charlie Hodgson,Bryan Redpath,Kevin Yates,Andy Titterrell,Stuart Turner,Iain Fullarton,Scott Lines,Phil Davies,Stuart Pinkerton,Alex Sanderson,Alan Dickens,Jos Baxendell,Martin Shaw,Richard Wilks,Mark Giacheri,Adam Black,Charl Marais,NULL,3562
3607,23/02/2002,Jason Robinson,Mark Cueto,Jos Baxendell,Mel Deane,Steve Hanley,Charlie Hodgson,Bryan Redpath,Kevin Yates,Andy Titterrell,Stuart Turner,Iain Fullarton,Scott Lines,Chris Jones,Richard Wilks,Alex Sanderson,Alan Dickens,Vaughan Going,Martin Shaw,Phil Davies,Mark Giacheri,Adam Black,Charl Marais,NULL,3563
3608,09/03/2002,Jason Robinson,Mark Cueto,Martin Shaw,Mel Deane,Steve Hanley,Vaughan Going,Bryan Redpath,Kevin Yates,Charl Marais,Adam Black,Iain Fullarton,Mark Giacheri,Scott Lines,Richard Wilks,Alex Sanderson,Alan Dickens,Jim Bramhall,Anthony Elliott,Chris Jones,Phil Davies,Stuart Turner,Andy Titterrell,NULL,3564
3609,16/03/2002,Jason Robinson,Mark Cueto,Mel Deane,Dan Harris,Anthony Elliott,Charlie Hodgson,Bryan Redpath,Kevin Yates,Andy Titterrell,Stuart Turner,Iain Fullarton,Scott Lines,Chris Jones,Stuart Pinkerton,Apollo Perelini,Alan Dickens,Vaughan Going,Steve Hanley,Richard Wilks,Mark Giacheri,Adam Black,Charl Marais,NULL,3565
3610,31/03/2002,Vaughan Going,Mark Cueto,Mel Deane,Dan Harris,Anthony Elliott,Charlie Hodgson,Bryan Redpath,Kevin Yates,Andy Titterrell,Adam Black,Iain Fullarton,Mark Giacheri,Chris Jones,Richard Wilks,Stuart Pinkerton,Alan Dickens,Martin Shaw,Steve Hanley,Matt Parr,Andy Whittle,Leslie Bone,Charl Marais,NULL,3566
3611,13/04/2002,Jason Robinson,Mark Cueto,Martin Shaw,Mel Deane,Steve Hanley,Charlie Hodgson,Bryan Redpath,Kevin Yates,Andy Titterrell,Adam Black,Iain Fullarton,Scott Lines,Chris Jones,Stuart Pinkerton,Alex Sanderson,Alan Dickens,Dan Harris,Pete Anglesea,Richard Wilks,Mark Giacheri,Barry Stewart,Charl Marais,NULL,3567
3612,19/04/2002,Jason Robinson,Mark Cueto,Martin Shaw,Mel Deane,Steve Hanley,Charlie Hodgson,Bryan Redpath,Kevin Yates,Andy Titterrell,Adam Black,Iain Fullarton,Mark Giacheri,Chris Jones,Stuart Pinkerton,Alex Sanderson,Alan Dickens,Dan Harris,Pete Anglesea,Richard Wilks,Apollo Perelini,Barry Stewart,Charl Marais,NULL,3568
3613,05/05/2002,Jason Robinson,Mark Cueto,Martin Shaw,Dan Harris,Steve Hanley,Charlie Hodgson,Bryan Redpath,Kevin Yates,Charl Marais,Stuart Turner,Iain Fullarton,Chris Jones,Alex Sanderson,Stuart Pinkerton,Pete Anglesea,Alan Dickens,Mel Deane,Jos Baxendell,Richard Wilks,Mark Giacheri,Barry Stewart,Andy Titterrell,NULL,3569
3614,08/05/2002,Jason Robinson,Mark Cueto,Martin Shaw,Mel Deane,Anthony Elliott,Charlie Hodgson,Bryan Redpath,Kevin Yates,Charl Marais,Barry Stewart,Iain Fullarton,Chris Jones,Alex Sanderson,Stuart Pinkerton,Pete Anglesea,Alan Dickens,Jos Baxendell,Richard Wilks,Apollo Perelini,Scott Lines,Adam Black,Andy Titterrell,NULL,3570
3615,12/05/2002,Jason Robinson,Mark Cueto,Jos Baxendell,Mel Deane,Anthony Elliott,Charlie Hodgson,Bryan Redpath,Kevin Yates,Andy Titterrell,Stuart Turner,Scott Lines,Chris Jones,Alex Sanderson,Stuart Pinkerton,Pete Anglesea,Alan Dickens,Vaughan Going,Richard Wilks,Mark Giacheri,Barry Stewart,Adam Black,Charl Marais,NULL,3571
3616,30/08/2002,Jason Robinson,Mark Cueto,Mel Deane,Jos Baxendell,Steve Hanley,Charlie Hodgson,Bryan Redpath,Kevin Yates,Andy Titterrell,Barry Stewart,Chris Jones,Dean Schofield,Alex Sanderson,Stuart Pinkerton,Pete Anglesea,Charl Marais,Jim Thorp,Scott Lines,Apollo Perelini,Dan Harris,Vaughan Going,Nick Walshe,NULL,3572
3617,07/09/2002,Jason Robinson,Mark Cueto,Jos Baxendell,Mel Deane,Steve Hanley,Charlie Hodgson,Bryan Redpath,Kevin Yates,Charl Marais,Barry Stewart,Chris Jones,Dean Schofield,Alex Sanderson,Stuart Pinkerton,Pete Anglesea,Andy Titterrell,Jim Thorp,Scott Lines,Apollo Perelini,Dan Harris,Vaughan Going,Nick Walshe,NULL,3573
3618,13/09/2002,Jason Robinson,Mark Cueto,Jos Baxendell,Dan Harris,Steve Hanley,Charlie Hodgson,Bryan Redpath,Jim Thorp,Andy Titterrell,Barry Stewart,Chris Jones,Scott Lines,Alex Sanderson,Stuart Pinkerton,Pete Anglesea,Charl Marais,Kevin Yates,Dean Schofield,Apollo Perelini,Mel Deane,Vaughan Going,Nick Walshe,NULL,3574
3619,20/09/2002,Jason Robinson,Mark Cueto,Jos Baxendell,Dan Harris,Steve Hanley,Charlie Hodgson,Nick Walshe,Jim Thorp,Charl Marais,Barry Stewart,Scott Lines,Chris Jones,Alex Sanderson,Stuart Pinkerton,Pete Anglesea,Andy Titterrell,Kevin Yates,Dean Schofield,Apollo Perelini,Mel Deane,Vaughan Going,Richard Wigglesworth,NULL,3575
3620,27/09/2002,Jason Robinson,Mark Cueto,Jos Baxendell,Mel Deane,Steve Hanley,Charlie Hodgson,Bryan Redpath,Jim Thorp,Andy Titterrell,Barry Stewart,Chris Jones,Scott Lines,Alex Sanderson,Stuart Pinkerton,Pete Anglesea,Charl Marais,Kevin Yates,Dean Schofield,Apollo Perelini,Dan Harris,Vaughan Going,Nick Walshe,NULL,3576
3621,05/10/2002,Jason Robinson,Mark Cueto,Jos Baxendell,Mel Deane,Steve Hanley,Charlie Hodgson,Bryan Redpath,Jim Thorp,Andy Titterrell,Barry Stewart,Chris Jones,Dean Schofield,Alex Sanderson,Stuart Pinkerton,Pete Anglesea,Charl Marais,Kevin Yates,Scott Lines,Apollo Perelini,Dan Harris,Vaughan Going,Nick Walshe,NULL,3577
3622,27/10/2002,Jason Robinson,Mark Cueto,Mel Deane,Graeme Bond,Steve Hanley,Nick Walshe,Bryan Redpath,Jim Thorp,Andy Titterrell,Barry Stewart,Dean Schofield,Christian Day,Phil Davies,Stuart Pinkerton,Pete Anglesea,Charl Marais,Kevin Yates,Stuart Turner,Apollo Perelini,Magnus Lund,Dan Harris,Vaughan Going,NULL,3578
